tweet_id,source_row,annotation_category,tweet_text_raw,text_clean,word_count,count,hate_speech,offensive_language,neither,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
T0115,2157,Offensive language,' Waaaaittt niggah holllll'up ✋ these niggahs come to town start wife'n my old sluts 󾌴󾌴󾌴󾌺󾌺 .,waaaaittt niggah holllll up these niggahs come to town start wife n my old sluts,15,6,1,5,0,0.43519756,0.4672661,0.0975364,-0.33766115,Neutral
T0116,2179,Neither,(U-turns on yellow) ¡NO ACEPTAR ESTE LUZ ROJO! (♫ Lights taking too long make me bilingual ♫),u turns on yellow no aceptar este luz rojo lights taking too long make me bilingual,16,3,0,0,3,0.54829514,0.4054907,0.046214186,-0.502081,Negative
T0117,2249,Offensive language,"1, 2, 3, 4, 5 I’m too drunk to walk, let’s drive. I got bitches with me all night And the party don’t start 'til the drugs arrive #Loaded",i m too drunk to walk let s drive i got bitches with me all night and the party don t start til the drugs arrive loaded,27,3,0,3,0,0.13453421,0.60236216,0.2631037,0.12856948,Neutral
T0118,2258,Offensive language,11/19 w/ @anjahlamarie - the depot 12/19 - a pussyfootin xxxmas (hoe hoe hoe motherfucker santa claws is coming to town),w the depot a pussyfootin xxxmas hoe hoe hoe motherfucker santa claws is coming to town,16,3,0,3,0,0.70957357,0.24526367,0.045162745,-0.6644108,Negative
T0119,2284,Neither,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,talented drivers rt i am really glad there haven t been any yellows but why haven t there been any yellows,21,3,0,0,3,0.042743813,0.117314614,0.83994156,0.79719776,Positive
T0120,2295,Offensive language,"300 bitch we hot, we done took flight !",bitch we hot we done took flight,7,3,0,3,0,0.34004596,0.45334715,0.2066069,-0.13343906,Neutral
T0121,2301,Neither,4⃣2⃣0⃣ moke up,moke up,2,3,0,0,3,0.08053219,0.77132666,0.14814107,0.06760888,Neutral
T0122,2306,Neither,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",bags of chips rice krispies seeds gummies a pop tart some crackers powerades and a water yuhhh i m good lol,21,3,0,0,3,0.0061018053,0.18224259,0.81165564,0.80555385,Positive
T0123,2308,Neither,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,a m and still awake yay time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel,25,3,0,0,3,0.0034915702,0.042357963,0.9541505,0.9506589,Positive
T0124,2339,Neither,@05235fd083ad408 hick yes,hick yes,2,3,0,1,2,0.03598084,0.6893323,0.27468687,0.23870604,Neutral
T0125,2341,Neither,"@05proFESSOR Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach",charlie sheen could coach better than crusty dusty yeah they hired bryan price the pitching coach,16,3,0,1,2,0.05298888,0.59588337,0.3511277,0.29813883,Neutral
T0126,2374,Neither,@2ANow She looks like a plastic monkey doll!,she looks like a plastic monkey doll,7,6,1,2,3,0.88304704,0.10284683,0.014106194,-0.86894083,Negative
T0127,2421,Neither,@ActaBunniFooFoo I like my gross yellow heat lamps. Why?,i like my gross yellow heat lamps why,8,3,0,0,3,0.719098,0.25458217,0.02631987,-0.6927781,Negative
T0128,2434,Neither,"@AjKFAN Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!",big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it,25,3,0,0,3,0.0018962612,0.011966821,0.9861369,0.98424065,Positive
T0129,2437,Offensive language,@Alan_Casillas haha shit niggah i wish,haha shit niggah i wish,5,3,0,3,0,0.6210831,0.24550395,0.13341299,-0.4876701,Negative
T0130,2457,Hate speech,@AlfieHeydrich but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.,but i live in the south lot more here my pop lives in rhode island hardly no niggers there,19,3,2,1,0,0.17280096,0.6566503,0.17054868,-0.0022522807,Neutral
T0131,2470,Offensive language,@AmPowerBlog but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious?,but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious,22,3,0,3,0,0.770346,0.17111032,0.058543716,-0.71180224,Negative
T0132,2472,Offensive language,"@AmPowerBlog so a man who is a pussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man, then",so a man who is a pussy and a coward overpowered you and easily took what was yours you are clearly much less than a man then,27,3,1,2,0,0.92258817,0.07187311,0.0055387737,-0.9170494,Negative
T0133,2484,Offensive language,@American_Pye bitch would rather fuck a poster? damn... thats cold.,bitch would rather fuck a poster damn thats cold,9,3,0,3,0,0.93428594,0.06022325,0.0054908674,-0.9287951,Negative
T0134,2488,Neither,@AmosPOrr Congrats Amos! :),congrats amos,2,3,0,0,3,0.0039817486,0.013172706,0.9828455,0.9788637,Positive
T0135,2491,Hate speech,@AndreBerto can't wait for more PEDS is that it? Roid munching faggot,can t wait for more peds is that it roid munching faggot,12,3,2,1,0,0.82954043,0.12308143,0.04737816,-0.78216225,Negative
T0136,2498,Offensive language,@AndyHerren @AarynElizaGries cry baby bitch,cry baby bitch,3,3,0,2,1,0.90829927,0.08151078,0.010189873,-0.8981094,Negative
T0137,2514,Offensive language,@AnthonyCumia pussy,pussy,1,3,0,3,0,0.29418114,0.59195536,0.11386351,-0.18031763,Neutral
T0138,2520,Offensive language,@AppleciderPapi @OGBEARD @godIevel nah u just a fag,nah u just a fag,5,3,1,2,0,0.85285693,0.13911605,0.008027045,-0.8448299,Negative
T0139,2540,Offensive language,@AsapTwelvyy bruh bruh that bitch ain't loyal !,bruh bruh that bitch ain t loyal,7,3,0,3,0,0.9217267,0.07216283,0.00611043,-0.9156163,Negative
T0140,2566,Offensive language,@AyDontJudgeMe Just come stop in this bitch cause im bout to get off,just come stop in this bitch cause im bout to get off,12,3,0,3,0,0.45499897,0.4736255,0.07137555,-0.38362342,Neutral
T0141,2575,Hate speech,"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room",so ur faggot teammate hits someone late like that and u say he s yapping and yelling u guys def in the room,23,3,2,1,0,0.89518553,0.09759405,0.0072203786,-0.88796514,Negative
T0142,2587,Offensive language,@BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!,just followed me on vice lord dats rns i been listening to this nigga since magic almighty on you hoes,20,3,0,3,0,0.06437767,0.27307373,0.66254854,0.5981709,Positive
T0143,2668,Offensive language,@Bitcheslovestar The only one of Mary's friends I like so you other bitches don't exist 😂😂😴😴😴😴💤✋✌️,the only one of mary s friends i like so you other bitches don t exist,16,3,0,3,0,0.26623508,0.37705144,0.3567134,0.09047833,Neutral
T0144,2675,Offensive language,@BittyTang yes. Why protest about sexism then go right home and beg for a guy to beat your pussy up? Im lost at times,yes why protest about sexism then go right home and beg for a guy to beat your pussy up im lost at times,23,3,0,3,0,0.8746282,0.118817404,0.0065544555,-0.8680737,Negative
T0145,2707,Offensive language,@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch,lesson don t pass out at before like a lil bitch,11,3,0,3,0,0.76154464,0.22109893,0.01735641,-0.74418825,Negative
T0146,2708,Offensive language,@Bojieasx slap a taco in thT hoe face 😂😂😂✌️👐👊💯😘🙈💁,slap a taco in tht hoe face,7,3,0,3,0,0.30651888,0.30308947,0.39039162,0.083872736,Positive
T0147,2736,Neither,"@Brelston I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too.",i realized it s the one on link s awakening too so you killed two birds with one stone unless you re getting the wind fish too,27,3,0,0,3,0.38825893,0.55800325,0.05373784,-0.33452109,Neutral
T0148,2745,Offensive language,"@BretVonDehl Damn you bitch you never answer me anymore... LMAO JK ILY! Anyway glad of your first show, be safe when going to the next one",damn you bitch you never answer me anymore lmao jk ily anyway glad of your first show be safe when going to the next one,25,3,1,2,0,0.4016845,0.19206049,0.40625498,0.004570484,Positive
T0149,2766,Hate speech,@Buckm00se @letsargueboxing sand nigger ran over some Kidd,sand nigger ran over some kidd,6,3,3,0,0,0.59922045,0.36487085,0.035908792,-0.56331164,Negative
T0150,2791,Offensive language,"@CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!",you need your ass whipped with a whip mr house nigger remember u will always b a nigger to them,20,3,1,2,0,0.9362122,0.057517536,0.006270278,-0.9299419,Negative
T0151,2816,Offensive language,@CallMeRenee_ wussup bitch,wussup bitch,2,6,0,5,1,0.7525928,0.22141178,0.025995364,-0.7265974,Negative
T0152,2837,Offensive language,@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,i fuck with takeoff nigga get on the bitch and just snap,12,6,1,5,0,0.28511092,0.4685222,0.24636683,-0.038744092,Neutral
T0153,2857,Offensive language,@CassiusClay_232 who all in that hoe,who all in that hoe,5,3,0,3,0,0.55516106,0.40821716,0.03662178,-0.5185393,Negative
T0154,2858,Neither,@CatholicMomVA @Neal_Dewing that would cripple our military :),that would cripple our military,5,3,0,0,3,0.76454604,0.1963412,0.03911281,-0.72543323,Negative
T0155,2888,Hate speech,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.,you need to accept the fact that you re both hipster faggots,12,3,2,1,0,0.8487053,0.14136289,0.009931846,-0.8387734,Negative
T0156,2914,Offensive language,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood,you said good bye dumb bitch snd i said ok what is it with you white devils i have nothing for you vampire lover of blood,26,3,1,2,0,0.9504504,0.044453032,0.0050966158,-0.9453538,Negative
T0157,2932,Neither,"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.",she wasn t saying she did but yes me and kannon have both been in the ghetto and know what it s like so u look dumb,27,3,0,0,3,0.7149001,0.26900658,0.016093388,-0.6988067,Negative
T0158,2946,Offensive language,@Coley_Cee bitch dats yo sahara desert ass,bitch dats yo sahara desert ass,6,3,0,3,0,0.8524098,0.13795747,0.009632804,-0.84277695,Negative
T0159,2960,Neither,@ConanOBrien dat is one ugly animal but da monkey is adorable.,dat is one ugly animal but da monkey is adorable,10,3,0,0,3,0.621405,0.24902062,0.12957439,-0.49183062,Negative
T0160,2973,Hate speech,@CrackerJhak Because you're a fag,because you re a fag,5,3,2,1,0,0.8663288,0.12046252,0.013208707,-0.8531201,Negative
T0161,3018,Hate speech,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol",the nig is fun to watch got to admit ebola boy can speak broken spanish too lol,17,3,3,0,0,0.018946003,0.12082691,0.8602271,0.8412811,Positive
T0162,3038,Neither,"@Danny_Cavanagh....available online soon? I didn't have enough to get it after my Anathema merch. It's a cracker, I need it. Can u.....",available online soon i didn t have enough to get it after my anathema merch it s a cracker i need it can u,24,3,0,0,3,0.09101065,0.32615888,0.5828305,0.49181983,Positive
T0163,3042,Offensive language,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch,ya but you can t because its a real account dumb bitch i go to wams fucking bitch,18,3,0,3,0,0.87996566,0.11034481,0.009689523,-0.87027615,Negative
T0164,3044,Neither,@Darknight420 It's showing Fairy blocked me @hajihuntingpat @PaulSmitheringa @JoeDouglas1 @JewJitsuGrl @blackorchidm16 @taxman206,it s showing fairy blocked me,6,3,0,0,3,0.62155795,0.36558273,0.012859309,-0.60869867,Negative
T0165,3045,Neither,"@DarthMaverick7 @Xcntrik @religulous @chrispyosh Rather than believe that there was a man who was the very definition of good, u mock it.",rather than believe that there was a man who was the very definition of good u mock it,18,3,0,1,2,0.70982796,0.2558145,0.034357518,-0.6754705,Negative
T0166,3079,Offensive language,@DeezNutsDoe shut your mouth you little fuckin bitch,shut your mouth you little fuckin bitch,7,3,0,3,0,0.9475638,0.04527859,0.007157588,-0.94040626,Negative
T0167,3084,Offensive language,@DeliaParedez @rikki_lovee @GabrielaAngela4 @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar I'm coming bitches.,i m coming bitches,4,3,0,3,0,0.060356285,0.6572631,0.28238055,0.22202426,Neutral
T0168,3095,Neither,@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.,ironic that he s a trashcan because he holds trash everytime you two cuddle burn,15,3,1,0,2,0.8715711,0.11627371,0.012155239,-0.8594159,Negative
T0169,3125,Hate speech,@DolanGang beans u beaner?,beans u beaner,3,3,2,1,0,0.20667815,0.77659553,0.016726308,-0.18995184,Neutral
T0170,3127,Neither,@DolfyAdolf Y'all gots betta machinery fo dat. Hanger be ghetto,y all gots betta machinery fo dat hanger be ghetto,10,3,0,1,2,0.82041144,0.16112474,0.0184638,-0.80194765,Negative
T0171,3146,Offensive language,@Dre_Day200 nig nog,nig nog,2,3,0,2,1,0.090598896,0.7751859,0.1342153,0.0436164,Neutral
T0172,3175,Offensive language,"@EaTMyTweetZz text me, we don't noisy hoes watching",text me we don t noisy hoes watching,8,3,0,3,0,0.28989717,0.6647857,0.04531711,-0.24458006,Neutral
T0173,3177,Neither,@EakaErick I wouldn't share a wave with those trash cans,i wouldn t share a wave with those trash cans,10,3,0,0,3,0.768169,0.21287829,0.01895271,-0.74921626,Negative
T0174,3180,Offensive language,@EcliptiK @zFearless @prihncess @SSickStory mine pussy,mine pussy,2,3,0,3,0,0.096594125,0.77260524,0.13080066,0.03420654,Neutral
T0175,3183,Offensive language,@EdgarGuillenjr @imthatsubieguy @blakeanderson21 @joshhandsomee87 you ain't 6 feet under its not over pussy,you ain t feet under its not over pussy,9,3,1,2,0,0.68862784,0.2894187,0.021953506,-0.6666743,Negative
T0176,3199,Neither,@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.,anyone bring in a monkey,5,3,0,1,2,0.27321473,0.6941717,0.03261349,-0.24060124,Neutral
T0177,3239,Neither,@Fabulousjonna_ I need some red green & yellow pants & helly shirts express,i need some red green yellow pants helly shirts express,10,3,0,0,3,0.2204472,0.66568196,0.11387083,-0.10657637,Neutral
T0178,3265,Neither,@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!!!,the wasp of angry legend beat it into a squishy pulp,11,3,0,0,3,0.5342741,0.2444164,0.22130947,-0.31296462,Negative
T0179,3269,Offensive language,@FlyoutChase @Harold_Major LMFAOOOO if that bitch didn't change his @ so much I could find more,lmfaoooo if that bitch didn t change his so much i could find more,14,3,0,3,0,0.88556635,0.10161491,0.012818802,-0.87274754,Negative
T0180,3302,Offensive language,@FvckMike_ I was bout to smack a bitch.,i was bout to smack a bitch,7,3,0,3,0,0.80571526,0.15319997,0.041084737,-0.76463056,Negative
T0181,3304,Offensive language,@FzRodl exception for Gilda Radner that bitch was funny,exception for gilda radner that bitch was funny,8,3,0,3,0,0.12170574,0.26845995,0.6098343,0.48812857,Positive
T0182,3375,Offensive language,@GorgeousCamry_ ight bitch ima see u,ight bitch ima see u,5,3,0,3,0,0.16209753,0.6227513,0.21515122,0.053053692,Neutral
T0183,3388,Offensive language,"@Great_White12 get it? Bc you called yourself a tool, I called you a hoe. Bc hoes are tools hahahaha I'm so funny",get it bc you called yourself a tool i called you a hoe bc hoes are tools hahahaha i m so funny,22,3,0,2,1,0.66810423,0.22094476,0.11095099,-0.5571532,Negative
