tweet_id,source_row,count,hate_speech,offensive_language,neither,class,tweet_text
T0996,16463,3,0,2,1,1,"RT @KyleKallgren: You can't please everyone. And you shouldn't. Nothing good comes from having people who say ""faggot"" as an insult on your&#8230;"
T0997,16472,3,0,0,3,2,RT @L3tsVibe: Keys open doors when them keys is albino
T0998,16573,3,0,3,0,1,RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;
T0999,16575,3,0,0,3,2,RT @LifeNewsHQ: BREAKING: Florida Pro-Life Gov. Rick Scott Defeats Pro-Abortion Challenger Charlie Crist http://t.co/GpR1hQlEN2 #tcot http:&#8230;
T1000,16609,3,0,3,0,1,"RT @LissetElisa: Juan likes black girls monday - wednesday, spanish girls thursday &amp; friday, &amp; white bitches on the weekend tbb"
T1001,16612,3,1,2,0,1,RT @LittleSavage_: oml i never questioned my nigga ab another bitch &amp; if the nigga ever said some shit like that! that nigga lied.
T1002,16627,3,0,0,3,2,RT @Lmao: When I make the paper ball into the trash can. &#128240;&#127936;&#128168; http://t.co/VjeGtjEP3X
T1003,16642,3,0,3,0,1,"RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;"
T1004,16677,3,0,3,0,1,RT @Luh_Myra: can't no bitch tell me a nigga NOT mines until she ready to tell me how tf he hers . &#128564;&#128075; it's levels to this shit ! &#128540;
T1005,16713,3,1,2,0,1,RT @MNYves: I want someone I can call my own without another bitch staking claim on him simultaneously.
T1006,16755,3,0,3,0,1,RT @Marlin_FishyAss: Damn hoes askin niggas do I smoke.... No bitch u not getting smoked out tonight
T1007,16766,3,0,3,0,1,RT @MasterChefSweg: Basic bitch starter pack http://t.co/ehE4QBUVuJ
T1008,16784,3,0,1,2,2,RT @McNarstle: @CzickenShack I go on Drudge Report every day now hoping to see a story about your tranny army
T1009,16797,3,0,3,0,1,RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.
T1010,16831,3,0,3,0,1,"RT @MikeDiggEm: ""@_2kkz: She threw me that pussy bt i neva caught it"" gay"
T1011,16845,3,1,0,2,2,"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
T1012,16864,3,0,3,0,1,"RT @MisterrRager: &#8220;@ViriDoesItt: I already know you trash if being tatted is on the list of things you want in a nigga..&#8221;

Off top."
T1013,16901,3,2,1,0,0,RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully
T1014,16920,4,0,4,0,1,RT @Mryungone: &#8220;@viaNAWF I got some lightskin pussy one time and the bitch damn near had me bout to propose.&#8221; had some I had to immediately&#8230;
T1015,16956,3,0,3,0,1,RT @My_Bird_Tweets: &#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/txxidDOHd2&#8221;&#128514;&#128514;&#128514;&#128514;&#128514; aww&#8230;
T1016,16959,3,0,3,0,1,"RT @Mymangot2JOBS_: When a bitch comment on my nigga pic like ""u so fine&#128571;&#128571;"" I @ em thirst buckets back and be like ""thanks&#128573;"""
T1017,16978,3,0,3,0,1,"RT @NabilAbuAmirah: @SteveWorks4You gave themselves, when the bakers took pay cuts that killed the Twinkie. Tell the fucking truth for once&#8230;"
T1018,16980,3,0,2,1,1,RT @NachoPicasso: These fine bitches are prolly poopin and flat ironing they hair to no flex zone right now...
T1019,17006,3,2,1,0,0,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...
T1020,17010,3,0,0,3,2,RT @NerdistDotCom: Forget your typical graduation speech. Charlie Day manages to be hilarious AND inspirational in today&#8217;s MIFVOTD: http://&#8230;
T1021,17015,3,0,2,1,1,"RT @NewYorkTaughtMe: &#128528;&#128528;&#128528;&#128528;&#128528; &#8220;@MattieSavage_: WHAT THE FUCK RT @JuanNdaCut: ""Killed two birds with one stone""&#128557;&#128557; http://t.co/ZPiiwrdFaj&#8221;"
T1022,17054,3,0,3,0,1,RT @NoBeeetch: Y'all we use to have to take pictures on real cameras and upload them hoes through the computer. Wow
T1023,17107,3,0,3,0,1,"RT @Null_Hypothesiz: Omg you own a microwave!? 
Fancy bitch"
T1024,17110,3,0,3,0,1,RT @Nyash_Whisperer: After these shows yall bitches imitate n wonder u I say d things I say
T1025,17120,3,0,3,0,1,"RT @OGBEARD: And he still wont get no bitches RT ""@willyroast2: Wow wtf http://t.co/h4NUr7ZzB8"""""
T1026,17142,3,1,2,0,1,RT @OPP_YouKnowMe: Tell these hoes that they gotta glo up one day.
T1027,17143,3,0,1,2,2,RT @OSAY_it_aint_so: &#8220;@fvxkgvld: when a ghetto girl tries to read in class pt1 https://t.co/uW7aBqBToC&#8221; LMAOOO
T1028,17201,3,0,0,3,2,"RT @OpWarriorTeam: Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;"
T1029,17220,3,0,3,0,1,"RT @PABLO_BAAIH: ""Good pussy is pussy that makes you really think bout making her breakfast pussy that makes you think about being a father"""
T1030,17238,6,1,5,0,1,RT @PRIVALEDGE: Undercover hoes
T1031,17250,3,0,3,0,1,"RT @Papa_Erwin: This beat deserves Hennessey, a bad bitch, &amp; a bag of weed. The Holy Trinity"
T1032,17258,3,0,0,3,2,"RT @ParkerHouk1: If I could be anywhere on earth right now, you know it would be Yankees Stadium"
T1033,17281,3,0,3,0,1,RT @Phuneas: Going as Candace for Halloween lmao ugly bitch
T1034,17297,3,2,1,0,0,RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
T1035,17324,3,0,3,0,1,RT @Pouyalilpou: this bitch is no help at all http://t.co/Fk5VZaLC54
T1036,17332,3,0,3,0,1,RT @Pretty_N_Purrls: To my EX that bitch can have you. &#128080;
T1037,17347,3,0,0,3,2,RT @Professor_Ryan: I thought it was raining because of the sound on the roof but it was just birds exploding from the heat.
T1038,17362,3,0,3,0,1,"RT @QuilaTheDiva: After the age of 21 its about credit scores, future plans and creating assets. Not cars, clothes, niggas/bitches, clubs, &#8230;"
T1039,17369,3,0,3,0,1,RT @RAYCHIELOVESU: I just don't understand the grey area of being a hoe but lying about it. Like close your legs OR just be about that life&#8230;
T1040,17384,3,0,3,0,1,RT @RLE_Raider: Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...
T1041,17395,3,0,3,0,1,RT @RabehChararah1: Wack ass hoes
T1042,17421,3,0,3,0,1,RT @Randall_Jayy: &#8220;@_100D: I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO RT
T1043,17438,3,0,0,3,2,RT @RayIopez: When you're approaching your high score in flappy bird and die one pipe away http://t.co/bI1RQ6A1ur
T1044,17466,3,1,2,0,1,"RT @ReallyHighIdeas: Scientists have recently discovered that bitches, do in fact, be trippin'"
T1045,17470,3,0,3,0,1,"RT @RedTvvitter: ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum"
T1046,17485,3,0,3,0,1,RT @RichHomieMeezy: @54OO_Mauri my internet aint get transfered yet pussy
T1047,17509,3,0,3,0,1,RT @RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead
T1048,17519,3,3,0,0,0,"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;"
T1049,17541,3,1,2,0,1,RT @SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;
T1050,17551,3,0,3,0,1,RT @SF_LaMasterBoy: Im scared of her...her pussy too good!! Lol
T1051,17552,3,0,3,0,1,"RT @SFsneeejayy: Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now"
T1052,17554,3,1,2,0,1,RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family
T1053,17582,3,2,0,1,0,RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed I don't care tho cracker
T1054,17609,3,0,3,0,1,RT @Say_Lil_Zack: Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip&#8252;&#65039;
T1055,17627,3,0,3,0,1,RT @SenorSteez: I cannot fuck with a broke bitch! &#128175;
T1056,17640,6,0,6,0,1,RT @SexualTruth: Eating your womans pussy is good for the soul.
T1057,17651,3,0,3,0,1,"RT @Shaa_Jenkins: If I hit ya nigga , bitch I'm sorry &#128520;&#128526;"
T1058,17697,3,0,0,3,2,RT @ShmurdaGang: Free wop
T1059,17698,3,0,2,1,1,RT @Shoota1017: I wish sombody get this hoe away from me
T1060,17717,3,0,3,0,1,RT @SincerelyTumblr: Becoming a cold hearted bitch wasn&#8217;t really what I planned to do with my life but here I am
T1061,17769,3,0,3,0,1,RT @Sosa_chello: Ian worried bout a bitch who ain't worried bout me &#128526;&#128175;
T1062,17777,3,0,3,0,1,"RT @SpaceCatPics: Meow, bitches"
T1063,17798,3,0,0,3,2,"RT @SportsCenter: Peyton Manning's remarkable season:
&#8226; 5,477 Pass yds (NFL record)
&#8226; 55 Pass TD (NFL record)
&#8226; 450 completions
&#8226; likely ho&#8230;"
T1064,17800,3,0,0,3,2,"RT @SportsCenter: Yankees survive 9th-inning scare to beat Rangers, 12-11.
&#8226; Gardner: 4-5, HR, RBI, 3 R
&#8226; Teixeira: 1-2, HR, 2 RBI, 3 R htt&#8230;"
T1065,17802,3,0,3,0,1,"RT @Sqaud9Rell: she's a hoe, she's ugly, she's a bitch, she's this, she's that .. but you dated her? please, take a seat."
T1066,17803,3,0,2,1,1,"RT @StLNetworkGuru: Write in Christine LaPorta for #MOSen #Ferguson She represents all

ChappelleNadal refer to whites as crackers &amp; KKK ht&#8230;"
T1067,17806,3,0,3,0,1,"RT @StayTrippyyyy_: I love bad bitches, that's my fucking problem!"
T1068,17809,3,0,3,0,1,RT @SteadmanTerri: @wheeler_kashhh bitch waaaaaa??
T1069,17823,6,0,6,0,1,"RT @StevStiffler: Element number 35 is Bromine and it comes before number 67 Ho (Holmium). Therefore, its Bros before hoes."
T1070,17829,6,1,5,0,1,"RT @StevStiffler: what does ""forever"" mean to some of you bitches? lol 3 months?"
T1071,17845,3,0,2,1,1,RT @Steven_ratata: @savanigga warning shots are for pussies I'm just gonna gun you down! And steal your pink boots!
T1072,17859,3,0,1,2,2,RT @Sttbs73: I see the crazy #teabaggers have given up on defunding Obamacare and have moved on to using veterans! #1MVetMarch
T1073,17868,3,1,2,0,1,"RT @Suicide_gawd: Nigga when from "" Can I get a hug"" to
""I got hoes b "" http://t.co/ACLiqHQ5PV"
T1074,17869,3,0,3,0,1,"RT @SuiradKilam: No respect for a bitch 
She gonna top me regardless @SD_GBE300"
T1075,17910,6,0,6,0,1,RT @TAXSTONE: These bitches self esteem built off likes and their principles built off Instagram memes
T1076,17916,3,0,2,1,1,RT @TDill11: These hoes ain't got nothin' on ya &#127926;
T1077,17917,3,0,1,2,2,RT @TEL1967: Darn trash man he beat me to the good stuff again. http://t.co/vdDJQ4l0mg
T1078,17932,3,0,3,0,1,RT @TORYRVGXR: I be in yo bitch pussy like http://t.co/GJXThTpjpU
T1079,17997,3,0,3,0,1,RT @ThaReal_Elijah: Real niggah over here&#128175;&#128520;
T1080,18026,3,2,0,1,0,RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.
T1081,18046,3,0,0,3,2,RT @TheComedyHumor: When I make a paper ball in the trash can http://t.co/mOxmRsOOv9
T1082,18073,3,0,3,0,1,RT @TheHolyKuran: Bitches eyebrows be 5% hair and 95% makeup talkin bout &#8220;eyebrows on fleek&#8221; smh sit down before i lick my thumb hoe
T1083,18097,3,0,3,0,1,"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK"
T1084,18118,3,0,3,0,1,RT @TheRealMFast: Niggas cheat on the most loyal most beautiful women with fucking trash
T1085,18122,3,0,1,2,2,RT @TheRisingStar23: Shy Glizzy Decent Af
T1086,18139,3,0,3,0,1,RT @TheVoiceOfMiami: If you got to have every hoe you see you a weak nigga...
T1087,18141,3,0,3,0,1,"RT @TheVoiceOfMiami: Twitter hoes just different, bitches want to text or DM all day. Hoe I'm trying to fuck something..."
T1088,18159,3,0,3,0,1,"RT @Therealalonig: $10,000 dinner dates with yo man bitch. #pow @karrueche http://t.co/LOP1LY4HvS"
T1089,18166,3,0,3,0,1,RT @Thomas16v: That's my bitch &#128521;
T1090,18182,3,1,2,0,1,"RT @TimRaw: Was crazy about her.

Got to know her.

She was a bitch.

Felt betrayed by my judgment."
T1091,18198,6,0,6,0,1,RT @Todd__Kincannon: Feminism (noun): The perverted political ideology of hateful bitches too fat to get in airplane seats --&gt; http://t.co/&#8230;
T1092,18209,3,0,3,0,1,"RT @TooRacist: A black man asked me ""Hey white boy, do you like niggers?""

""Well I wouldn't use that word personally"" I said, ""Like is a st&#8230;"
T1093,18252,3,0,3,0,1,RT @TrillZo_QMG: Girls with good pussy are possessed by demons its a fact
T1094,18267,3,0,3,0,1,"RT @TrxllLegend: One good girl is worth a thousand bitches

&#128112; = &#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#8230;"
T1095,18284,3,0,3,0,1,"RT @Tweets_NOchill: If she ever been on a club flyer, She a hoe."
T1096,18309,3,0,3,0,1,RT @TylerZirhut: @BINDLE13 @gingerash2013 hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th&#8230;
T1097,18328,3,0,0,3,2,RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree&#8230;
T1098,18350,3,0,3,0,1,RT @UrKindOfBrand: Vote or Die bitches
T1099,18359,3,0,2,1,1,RT @UrsTruly_Jessie: These bitches is actors out here
T1100,18396,3,1,2,0,1,RT @VillageBae: Don't block me because you think a post is about you...just ask me. Like a boss. You employee ass bitch.
T1101,18419,3,0,3,0,1,RT @WORIDSTARHlPHOP: every time bobby bitch comes on http://t.co/h7b0pL8T2h
T1102,18421,3,0,0,3,2,RT @WOWFoodPics: Oreo Shake http://t.co/YE22nl8bsE
T1103,18442,3,2,1,0,0,RT @Wayne__Da__Boss: I hate a bitch dat act like a nigga. &#128530;
T1104,18463,3,0,1,2,2,RT @WhitePeopleTalk: &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
T1105,18466,3,2,1,0,0,RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2
T1106,18473,3,1,2,0,1,RT @WhoreFandom: I'm going to let the pussy out like fight night #vote5sos
T1107,18484,3,0,1,2,2,RT @WitnessLaron: So this ape can get a MCM but I can't unbelievable... http://t.co/TsmstRxQX7
T1108,18501,3,1,2,0,1,RT @WorldStarFunny: I don't have an iPhone so I have to manually ignore these hoes http://t.co/LYZs1PU25I
T1109,18513,3,0,3,0,1,RT @X_LexiiSoUnique: All I see down my TL is naked white bitches &#128064;&#128064;&#128064;&#128584;
T1110,18572,3,0,3,0,1,"RT @Yansii_: Black bitches be like ""boy i told you not to get my hair wet"" http://t.co/CSG4OoPgkY"
T1111,18579,3,0,3,0,1,RT @YatchakHannah: @aireekaTK stop crying you pussy
T1112,18584,3,0,3,0,1,RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K
T1113,18622,3,0,3,0,1,RT @Z_MEGA: @Im_Yung_Jay grab me some bitches while u up there lmao oh and a belt ( fendi )
T1114,18643,3,0,3,0,1,"RT @_AshCrackk: My bitch bad, she from the island"
T1115,18648,3,0,3,0,1,RT @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: @100046729 bitch&#128514;&#128514;&#128514;&#128128;&#8221;man that's so cute to me &#128514;&#128514;&#128514;&#128128;&#8221;find a date
T1116,18651,6,0,6,0,1,RT @_BeautifulKeezy: &#8220;@100046729: @_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;&#8221;but I'm talking to you in my bubba voice &#128514;&#128514;&#128514;&#128128;
T1117,18675,3,1,2,0,1,RT @_ConnorRay: I do not fuck with that bitch she cannot keep her legs closed
T1118,18715,3,0,3,0,1,RT @_LastQueenCyn_: Niggas be in that pussy like http://t.co/DDJSB5itcD
T1119,18739,3,0,3,0,1,"RT @_Perarl: BITCH YOU GUESSED IT ""@VSamone: &#8220;@_Perarl: my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick""

WOOOOH

You &#8230;"
T1120,18750,3,0,3,0,1,RT @_SiNCERE18: - when ya friends nag you like they yo bitch &#128064; mayne chill tf
T1121,18817,3,0,3,0,1,"RT @__chuuu_: I want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now&#8230;"
T1122,18819,3,0,3,0,1,RT @__iamjazz: where is D hoes ? &#128514;
T1123,18859,3,0,2,1,1,RT @_hillzzz: this is real life &#128557; RT @NoWomanIsRight: She want to give u pussy so bad she mad at u cus u fucking it up
T1124,18862,3,0,3,0,1,RT @_iChrisP: &#8220;@Shane_A1: swear me n zee da only niccas who aint got da update yet&#8221;&lt;I'm right there wit cha bruh
T1125,18863,3,1,2,0,1,RT @_iForeign: You talking shit &#128567; But yo pockets ain't shit &#128169; Yo bitch ain't shit &#128169; Yo life ain't shit &#128169; nigga you just a ain't shit as nig&#8230;
T1126,18873,3,0,2,1,1,RT @_itsKILLA_: Yall hoes love football
T1127,18938,3,0,3,0,1,RT @alec_myers12: All I want for valentines day is a big booty hoe.
T1128,18978,3,0,1,2,2,"RT @anitaphilmar: Fairy Fun - Losing her wings doesn't mean there aren't other ways to fly? #asmsg, #erotica #shortstory http://t.co/t6LuM&#8230;"
T1129,18987,3,0,3,0,1,RT @apablo29: &#8220;@WesOrrJames: If you posted a thunder buddy status yesterday slap yourself&#8221;&#128514;your a basic bitch*
T1130,18994,4,0,4,0,1,RT @army_constancio: &#8220;@1ProudMahomiee: @army_constancio http://t.co/15iZirYyMj&#8221; bitches have me like..
T1131,19005,3,0,0,3,2,"RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down"
T1132,19014,3,1,2,0,1,RT @b0ss561: If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it
T1133,19025,3,0,3,0,1,RT @badgalZolanski: Retweet if ur dick will choke a bitch &#128514;
T1134,19115,3,0,3,0,1,"RT @buckupside: What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a&#8230;"
T1135,19154,3,0,3,0,1,RT @chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....
T1136,19187,3,1,2,0,1,RT @cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago
T1137,19193,3,0,3,0,1,RT @cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe )
T1138,19209,3,0,3,0,1,RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l
T1139,19232,3,0,2,1,1,"RT @cuposyrup: What females do on twitter:

1. Brag bout loyalty 
2. Call other females hoes
3. Song lyrics
4. Complain bout cramps
5. Twee&#8230;"
T1140,19238,3,0,3,0,1,RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches
T1141,19247,3,0,3,0,1,RT @dajhane9: bitch I'm not concerned about you.
T1142,19285,3,0,2,1,1,"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem&#128544;&#128299;"
T1143,19291,3,0,3,0,1,"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick"
T1144,19318,3,0,2,1,1,RT @dnumberbefore_2: I want to take the time tonight to acknowledge all of the ex hoes
T1145,19328,3,0,0,3,2,"RT @donthypeme: &#8220;@VSamone: &#8220;@donthypeme: any favorites off yellow album ?&#8221;all of it&#8221;

#theperfectanswer &#127942;"
T1146,19344,9,0,9,0,1,"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow"
T1147,19381,3,0,0,3,2,"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut"
T1148,19409,3,0,3,0,1,"RT @fOREiGNCRAZi: Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em &#128530;&#9995;"
T1149,19477,3,0,0,3,2,"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;"
T1150,19502,3,3,0,0,0,RT @harmon_lauren: Jenna's a faggot
T1151,19509,3,0,2,1,1,RT @haztv: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes
T1152,19514,3,0,3,0,1,RT @hiagokoury: Lmao what my nigga just told me &#128514;&#128514;&#128514;hoes these days... They lovin the crew gd
T1153,19515,3,0,2,1,1,RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol
T1154,19518,3,0,3,0,1,RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.
T1155,19526,3,0,1,2,2,RT @hoadie1006: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @THISISVT
T1156,19527,3,0,3,0,1,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..
T1157,19552,3,1,2,0,1,RT @iAmLekan_: Lmaoo nigger is scared &#128540; &#8220;@Damolabond: So results are supposed to be out today Lol lol&#8221;
T1158,19553,3,0,3,0,1,"RT @iAmScottyBravo: I hate when old bitches&#128117; wear clothes these young hoes be wearing&#128135;&#128089;&#128096;, like stay yo ass&#9995;&#128530; in yo age group"
T1159,19599,3,0,2,1,1,RT @iGottFanss: Not all black girls are ghetto&#128530;
T1160,19607,3,0,0,3,2,RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;
T1161,19608,3,0,3,0,1,RT @iLikeWGW: retweet for big booty bitches
T1162,19627,3,0,3,0,1,RT @iSpeakComedy: Ever stay home from school and look at the clock and say yeah those bitches in math right now
T1163,19630,3,0,3,0,1,"RT @iStonerTweets: if she can roll, wife that bitch."
T1164,19637,3,0,3,0,1,"RT @iadorewomen_: A couple &#128107; is ""A couple"" &#128076; Not ""A couple &amp; one"" &#128107;&#128694; Not ""A couple &amp; some"" &#128107;&#128582;&#128581;&#128129; Not ""A couple &amp; plenty"" &#128107; &#128131;&#128131;&#128131;&#128131;&#128131; No hoes No &#8230;"
T1165,19658,6,0,6,0,1,RT @icyunv_shakia: &#8220;@1017_Sqquad Iont got not type ... Bad bitches is the only thing that I like&#8221;
T1166,19717,3,0,3,0,1,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;"
T1167,19750,3,0,0,3,2,RT @jamiedupree: Vice President Biden &amp; his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor
T1168,19798,3,0,3,0,1,"RT @joerogan: Dear everyone using ""natural"" deodorant, it's not working, you stinky bitch."
T1169,19811,3,0,3,0,1,RT @joytooawesome: @im_jessicaaaaa @vintage_monroe_ bitch no I'm talking to her !
T1170,19832,3,0,3,0,1,"RT @kanYeBreast: seeee RT @phontigallo: ""Let that bitch hop in your mentions one more time, hear?"" http://t.co/VqHWqhvnwB"
T1171,19839,3,0,3,0,1,RT @karlos_budah: I kno this bitch a thot she wanna meet my momma now
T1172,19843,3,2,1,0,0,"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!"
T1173,19855,6,2,4,0,1,RT @kep0ne: @quanb24 you bitch ass nigga
T1174,19860,3,1,2,0,1,RT @kg4hunnid: Bruh you trash take yo ass back to college @GenoSmith7
T1175,19862,3,0,3,0,1,RT @khadijzah: Someone will love your bitch ass it won't be me but someone will love you
T1176,19875,3,0,3,0,1,RT @kimble_zyelon: when i see a pretty girl i be like YASSSS slay on these hoes &#128571;&#128525;&#128553;&#128514; http://t.co/bOVprgb4W9
T1177,19883,3,0,0,3,2,RT @kitt: @shinypb not only you. and that pom stuff? totally porn.
T1178,19898,3,0,3,0,1,"RT @krisinizu: I'm telling you, shaved pussy is ugly."
T1179,19899,3,2,1,0,0,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt."
T1180,19917,3,0,3,0,1,RT @kylerea03: When your at the pharmacist and they tell you your medicine will be ready in 15 mins.... Wtf bitch it's been 30... #stillwai&#8230;
T1181,19923,3,0,3,0,1,"RT @lamarXO: man these hoes so familiar, one minute on the team next minute they ain't with ya."
T1182,19929,3,0,3,0,1,RT @laurenramirez16: @SatsuiYesHadou bitch nigga &#128520;
T1183,19936,3,0,3,0,1,"RT @leechee420: I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke&#8230;"
T1184,19945,3,0,0,3,2,RT @lexipost30: love birds.
T1185,19950,3,0,3,0,1,"RT @liddoprincess: Call it ""insecure"" if u want but fuck no my man doesn't need to be friendly or have bitches as ""friends"" these hoes ain'&#8230;"
T1186,19963,3,0,3,0,1,RT @lildurk_: I hate wen hoes lie and say I fucked em #signedtothestreets2
T1187,19966,3,0,3,0,1,RT @lildurk_: Ima pull up eat the pussy and dip
T1188,19969,3,0,0,3,2,RT @lildurk_: S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO
T1189,19987,3,0,3,0,1,"RT @liltbrodie: ""Damn..... I ain't got no bitches"" http://t.co/BYtu7zJ0TX"
T1190,20012,3,0,3,0,1,RT @lordflaconegro: Ion even ask lightskin bitches for nudes nomo fuck y'all &#128529;
T1191,20044,3,0,3,0,1,"RT @maccabeez: ""youre becoming a real bitch on this car ride."" - john on me not caring whether or not fountains of Wayne makes money on tour"
T1192,20054,3,0,3,0,1,RT @maddiedelahouss: It's Britney bitch. https://t.co/NafXa8PDpa
T1193,20075,3,2,0,1,0,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S"
T1194,20082,3,1,0,2,2,RT @maycie32: @Whitecholo23 np big nig nig
T1195,20085,3,0,0,3,2,RT @mckayllaa: I wish I had pretty colored eyes .
T1196,20087,3,0,3,0,1,RT @mckenzie_mason: If you're a freshman and you've fucked 1/4 of the boys in the senior class.. You're a hoe. #NotCute
T1197,20088,3,0,3,0,1,"RT @mckinley719: ""@wizkhalifa: Pretty bitches rep Taylor Gang"" #Hollah lmfaoo"
T1198,20123,3,0,0,3,2,"RT @minhazmerchant: Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching."
T1199,20167,3,2,1,0,0,RT @natal_mendoz: Whore slut cunt bitch nigga
